dataset,group,queryName,method,actual,estimated,relativeError,qError,fitTimeMs,inferTotalMs,inferPerQueryUs,throughputQps,heapDeltaBytes
synthetic_D5,wide,synthetic_D5_wide_6,GlobalEquiDepthHistogram,2592.0,1395.3401,0.461674,1.857612,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_7,GlobalEquiDepthHistogram,3736.0,946.0959,0.746762,3.948860,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_8,GlobalEquiDepthHistogram,3954.0,951.4092,0.759381,4.155940,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_9,GlobalEquiDepthHistogram,3340.0,877.1569,0.737378,3.807756,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_10,GlobalEquiDepthHistogram,2883.0,413.8036,0.856468,6.967073,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_11,GlobalEquiDepthHistogram,3330.0,707.3026,0.787597,4.708027,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_12,GlobalEquiDepthHistogram,2676.0,626.6735,0.765817,4.270166,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_13,GlobalEquiDepthHistogram,3250.0,1105.3763,0.659884,2.940175,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_14,GlobalEquiDepthHistogram,2747.0,599.7617,0.781667,4.580153,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_15,GlobalEquiDepthHistogram,3750.0,870.0009,0.768000,4.310340,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_16,GlobalEquiDepthHistogram,2701.0,509.3826,0.811410,5.302497,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_17,GlobalEquiDepthHistogram,2868.0,989.8046,0.654880,2.897542,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_18,GlobalEquiDepthHistogram,3719.0,1176.5197,0.683646,3.161018,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_19,GlobalEquiDepthHistogram,3847.0,1583.0202,0.588505,2.430165,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_20,GlobalEquiDepthHistogram,3926.0,1266.1044,0.677508,3.100850,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_21,GlobalEquiDepthHistogram,3984.0,1765.4560,0.556863,2.256641,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_22,GlobalEquiDepthHistogram,3981.0,1811.0286,0.545082,2.198198,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_23,GlobalEquiDepthHistogram,2555.0,663.4678,0.740326,3.850978,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_24,GlobalEquiDepthHistogram,4600.0,2417.7875,0.474394,1.902566,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_25,GlobalEquiDepthHistogram,3660.0,1446.8484,0.604686,2.529636,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_26,GlobalEquiDepthHistogram,2788.0,930.2340,0.666344,2.997096,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_27,GlobalEquiDepthHistogram,2747.0,527.0132,0.808150,5.212393,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_28,GlobalEquiDepthHistogram,2808.0,1264.0520,0.549839,2.221428,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_29,GlobalEquiDepthHistogram,3881.0,1226.3467,0.684013,3.164684,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_30,GlobalEquiDepthHistogram,2575.0,439.8923,0.829168,5.853706,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_31,GlobalEquiDepthHistogram,2734.0,1135.7455,0.584585,2.407229,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_32,GlobalEquiDepthHistogram,2626.0,917.8001,0.650495,2.861190,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_33,GlobalEquiDepthHistogram,3347.0,958.8735,0.713513,3.490554,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_34,GlobalEquiDepthHistogram,3809.0,1302.1880,0.658129,2.925077,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_35,GlobalEquiDepthHistogram,3532.0,1057.2548,0.700664,3.340727,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_36,GlobalEquiDepthHistogram,2960.0,986.2743,0.666799,3.001193,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_37,GlobalEquiDepthHistogram,3704.0,854.7880,0.769226,4.333238,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_38,GlobalEquiDepthHistogram,3547.0,768.0666,0.783460,4.618089,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_39,GlobalEquiDepthHistogram,3077.0,951.2510,0.690851,3.234688,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_40,GlobalEquiDepthHistogram,3008.0,1162.2971,0.613598,2.587978,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_41,GlobalEquiDepthHistogram,3997.0,1742.2986,0.564098,2.294096,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_42,GlobalEquiDepthHistogram,3974.0,1250.4096,0.685352,3.178159,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_43,GlobalEquiDepthHistogram,3921.0,1386.4999,0.646391,2.827984,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_44,GlobalEquiDepthHistogram,2714.0,590.8660,0.782290,4.593258,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_45,GlobalEquiDepthHistogram,3171.0,963.8252,0.696050,3.290016,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_46,GlobalEquiDepthHistogram,3434.0,1060.6320,0.691138,3.237692,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_47,GlobalEquiDepthHistogram,3942.0,1613.6156,0.590661,2.442961,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_48,GlobalEquiDepthHistogram,2888.0,848.1255,0.706328,3.405157,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_49,GlobalEquiDepthHistogram,3163.0,909.1396,0.712570,3.479114,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_50,GlobalEquiDepthHistogram,3583.0,1152.4510,0.678356,3.109026,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_51,GlobalEquiDepthHistogram,2705.0,529.6370,0.804201,5.107272,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_52,GlobalEquiDepthHistogram,3581.0,822.5556,0.770300,4.353505,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_53,GlobalEquiDepthHistogram,3048.0,520.1613,0.829343,5.859721,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_54,GlobalEquiDepthHistogram,3969.0,1815.7724,0.542511,2.185847,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_55,GlobalEquiDepthHistogram,3991.0,2178.6000,0.454122,1.831910,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_56,GlobalEquiDepthHistogram,2635.0,1406.8926,0.466075,1.872922,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_57,GlobalEquiDepthHistogram,3024.0,859.0514,0.715922,3.520162,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_58,GlobalEquiDepthHistogram,3922.0,1951.3498,0.502461,2.009891,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_59,GlobalEquiDepthHistogram,3252.0,1188.9163,0.634405,2.735264,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_60,GlobalEquiDepthHistogram,2635.0,578.4809,0.780463,4.555034,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_61,GlobalEquiDepthHistogram,2738.0,475.8766,0.826196,5.753593,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_62,GlobalEquiDepthHistogram,3661.0,908.7671,0.751771,4.028535,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_63,GlobalEquiDepthHistogram,3188.0,517.4463,0.837689,6.161026,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_64,GlobalEquiDepthHistogram,3274.0,604.7119,0.815299,5.414148,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_65,GlobalEquiDepthHistogram,2868.0,1128.1485,0.606643,2.542218,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_66,GlobalEquiDepthHistogram,2931.0,854.4965,0.708462,3.430090,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_67,GlobalEquiDepthHistogram,3996.0,2009.6308,0.497089,1.988425,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_68,GlobalEquiDepthHistogram,3155.0,953.7654,0.697697,3.307941,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_69,GlobalEquiDepthHistogram,3735.0,1466.9178,0.607251,2.546155,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_70,GlobalEquiDepthHistogram,3446.0,635.8160,0.815492,5.419807,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_71,GlobalEquiDepthHistogram,2521.0,333.3122,0.867786,7.563479,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_72,GlobalEquiDepthHistogram,3597.0,1541.7661,0.571374,2.333039,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_73,GlobalEquiDepthHistogram,3831.0,1111.9816,0.709741,3.445201,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_74,GlobalEquiDepthHistogram,3691.0,1178.5993,0.680683,3.131684,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_75,GlobalEquiDepthHistogram,3506.0,824.5314,0.764823,4.252112,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_76,GlobalEquiDepthHistogram,3169.0,909.9210,0.712868,3.482720,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_77,GlobalEquiDepthHistogram,3861.0,1579.9973,0.590780,2.443675,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_78,GlobalEquiDepthHistogram,2799.0,742.9580,0.734563,3.767373,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_79,GlobalEquiDepthHistogram,3818.0,1628.2752,0.573527,2.344812,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_80,GlobalEquiDepthHistogram,3736.0,2106.7414,0.436097,1.773355,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_81,GlobalEquiDepthHistogram,3364.0,810.9641,0.758929,4.148149,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_82,GlobalEquiDepthHistogram,2919.0,922.6923,0.683901,3.163568,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_83,GlobalEquiDepthHistogram,3752.0,833.2591,0.777916,4.502801,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_84,GlobalEquiDepthHistogram,2626.0,830.2088,0.683850,3.163060,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_85,GlobalEquiDepthHistogram,2823.0,456.7174,0.838216,6.181065,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_86,GlobalEquiDepthHistogram,2622.0,901.9826,0.655994,2.906930,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_87,GlobalEquiDepthHistogram,3945.0,1343.0651,0.659553,2.937311,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_88,GlobalEquiDepthHistogram,3341.0,451.1653,0.864961,7.405268,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_89,GlobalEquiDepthHistogram,2640.0,1862.1994,0.294621,1.417678,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_90,GlobalEquiDepthHistogram,3389.0,911.8679,0.730933,3.716547,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_91,GlobalEquiDepthHistogram,3897.0,1172.8692,0.699033,3.322621,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_92,GlobalEquiDepthHistogram,3234.0,885.0605,0.726326,3.653987,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_93,GlobalEquiDepthHistogram,2833.0,740.1214,0.738750,3.827751,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_94,GlobalEquiDepthHistogram,3659.0,1103.0282,0.698544,3.317232,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_95,GlobalEquiDepthHistogram,3993.0,1771.1112,0.556446,2.254517,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_96,GlobalEquiDepthHistogram,2650.0,648.4171,0.755314,4.086875,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_97,GlobalEquiDepthHistogram,3169.0,550.2244,0.826373,5.759468,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_98,GlobalEquiDepthHistogram,3761.0,1595.0254,0.575904,2.357956,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_99,GlobalEquiDepthHistogram,3702.0,606.8818,0.836066,6.100034,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_100,GlobalEquiDepthHistogram,2599.0,650.7680,0.749608,3.993743,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_101,GlobalEquiDepthHistogram,3808.0,1208.3439,0.682683,3.151421,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_102,GlobalEquiDepthHistogram,3857.0,1105.6288,0.713345,3.488513,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_103,GlobalEquiDepthHistogram,2506.0,517.4928,0.793498,4.842580,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_104,GlobalEquiDepthHistogram,3925.0,1955.2167,0.501856,2.007450,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_105,GlobalEquiDepthHistogram,3144.0,641.6025,0.795928,4.900230,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_106,GlobalEquiDepthHistogram,3997.0,2121.8334,0.469143,1.883748,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_107,GlobalEquiDepthHistogram,3416.0,1047.0105,0.693498,3.262623,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_108,GlobalEquiDepthHistogram,3133.0,826.1921,0.736294,3.792096,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_109,GlobalEquiDepthHistogram,3617.0,1141.4919,0.684409,3.168660,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_110,GlobalEquiDepthHistogram,3369.0,623.1207,0.815043,5.406657,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_111,GlobalEquiDepthHistogram,2512.0,789.9245,0.685540,3.180051,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_112,GlobalEquiDepthHistogram,3537.0,1639.1174,0.536580,2.157869,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_113,GlobalEquiDepthHistogram,2660.0,433.1369,0.837167,6.141245,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_114,GlobalEquiDepthHistogram,3040.0,1319.4282,0.565978,2.304028,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_115,GlobalEquiDepthHistogram,3204.0,691.7335,0.784103,4.631842,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_116,GlobalEquiDepthHistogram,3965.0,1210.4959,0.694705,3.275517,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_117,GlobalEquiDepthHistogram,3660.0,1577.9463,0.568867,2.319471,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_118,GlobalEquiDepthHistogram,3695.0,964.2717,0.739033,3.831908,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_119,GlobalEquiDepthHistogram,2923.0,1137.7469,0.610761,2.569113,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_120,GlobalEquiDepthHistogram,2648.0,538.4561,0.796656,4.917764,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_121,GlobalEquiDepthHistogram,2675.0,1432.4539,0.464503,1.867425,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_122,GlobalEquiDepthHistogram,2901.0,1000.5369,0.655106,2.899443,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_123,GlobalEquiDepthHistogram,3187.0,1058.9991,0.667713,3.009445,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_124,GlobalEquiDepthHistogram,2877.0,745.0210,0.741042,3.861636,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_125,GlobalEquiDepthHistogram,2901.0,970.5635,0.665438,2.988985,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_126,GlobalEquiDepthHistogram,3041.0,966.7855,0.682083,3.145475,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_127,GlobalEquiDepthHistogram,3324.0,669.0498,0.798721,4.968240,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_128,GlobalEquiDepthHistogram,3753.0,1302.2284,0.653017,2.881983,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_129,GlobalEquiDepthHistogram,2665.0,319.5913,0.880078,8.338775,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_130,GlobalEquiDepthHistogram,3288.0,1665.8870,0.493343,1.973723,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_131,GlobalEquiDepthHistogram,3199.0,607.0050,0.810252,5.270138,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_132,GlobalEquiDepthHistogram,3569.0,1083.7757,0.696336,3.293117,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_133,GlobalEquiDepthHistogram,3994.0,2247.8584,0.437191,1.776802,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_134,GlobalEquiDepthHistogram,2727.0,815.9403,0.700792,3.342156,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_135,GlobalEquiDepthHistogram,3180.0,883.1204,0.722289,3.600868,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_136,GlobalEquiDepthHistogram,3403.0,750.4640,0.779470,4.534528,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_137,GlobalEquiDepthHistogram,3445.0,1067.6949,0.690074,3.226577,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_138,GlobalEquiDepthHistogram,2862.0,462.8123,0.838291,6.183933,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_139,GlobalEquiDepthHistogram,2727.0,609.8097,0.776381,4.471887,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_140,GlobalEquiDepthHistogram,2573.0,517.1089,0.799025,4.975741,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_141,GlobalEquiDepthHistogram,3290.0,823.7135,0.749631,3.994107,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_142,GlobalEquiDepthHistogram,3864.0,1223.6752,0.683314,3.157701,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_143,GlobalEquiDepthHistogram,3191.0,1185.8861,0.628365,2.690815,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_144,GlobalEquiDepthHistogram,2766.0,658.7198,0.761851,4.199054,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_145,GlobalEquiDepthHistogram,3785.0,1032.9293,0.727099,3.664336,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_146,GlobalEquiDepthHistogram,3493.0,700.1454,0.799558,4.988964,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_147,GlobalEquiDepthHistogram,3925.0,2000.8514,0.490229,1.961665,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_148,GlobalEquiDepthHistogram,3387.0,812.3348,0.760161,4.169463,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_149,GlobalEquiDepthHistogram,2576.0,249.4830,0.903151,10.325354,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_150,GlobalEquiDepthHistogram,2502.0,702.2889,0.719309,3.562636,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_151,GlobalEquiDepthHistogram,3035.0,1261.4915,0.584352,2.405882,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_152,GlobalEquiDepthHistogram,3342.0,1126.5874,0.662900,2.966481,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_153,GlobalEquiDepthHistogram,3027.0,583.2045,0.807333,5.190289,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_154,GlobalEquiDepthHistogram,3197.0,988.6176,0.690767,3.233809,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_155,GlobalEquiDepthHistogram,3345.0,1152.9883,0.655310,2.901157,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_156,GlobalEquiDepthHistogram,2547.0,581.6407,0.771637,4.378992,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_157,GlobalEquiDepthHistogram,3540.0,1338.5303,0.621884,2.644692,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_158,GlobalEquiDepthHistogram,3006.0,765.8599,0.745223,3.925000,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_159,GlobalEquiDepthHistogram,3388.0,1173.1078,0.653746,2.888055,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_160,GlobalEquiDepthHistogram,2623.0,342.0059,0.869613,7.669457,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_161,GlobalEquiDepthHistogram,3090.0,1010.9298,0.672838,3.056592,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_162,GlobalEquiDepthHistogram,3169.0,625.4707,0.802628,5.066585,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_163,GlobalEquiDepthHistogram,3226.0,966.7662,0.700320,3.336898,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_164,GlobalEquiDepthHistogram,3126.0,1598.1824,0.488745,1.955972,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_165,GlobalEquiDepthHistogram,3549.0,773.2335,0.782126,4.589817,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_166,GlobalEquiDepthHistogram,3869.0,2067.3921,0.465652,1.871440,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_167,GlobalEquiDepthHistogram,3036.0,403.0030,0.867259,7.533442,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_168,GlobalEquiDepthHistogram,2755.0,367.4205,0.866635,7.498222,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_169,GlobalEquiDepthHistogram,3823.0,849.1099,0.777894,4.502362,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_170,GlobalEquiDepthHistogram,3215.0,728.7342,0.773333,4.411760,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_171,GlobalEquiDepthHistogram,3248.0,864.2143,0.733924,3.758327,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_172,GlobalEquiDepthHistogram,3248.0,956.7699,0.705428,3.394756,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_173,GlobalEquiDepthHistogram,2899.0,655.1529,0.774007,4.424921,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_174,GlobalEquiDepthHistogram,3639.0,1777.4387,0.511558,2.047328,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_175,GlobalEquiDepthHistogram,3086.0,657.9250,0.786803,4.690504,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_176,GlobalEquiDepthHistogram,3075.0,951.7969,0.690473,3.230731,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_177,GlobalEquiDepthHistogram,3417.0,882.9589,0.741598,3.869942,27.321,0.519,0.866,1155299.165,4320
synthetic_D5,wide,synthetic_D5_wide_178,GlobalEquiDepthHistogram,2676.0,656.5731,0.754644,4.075708,27.321,0.519,0.866,1155299.165,4320
